@relation '1 train'

@attribute station numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute temperature numeric
@attribute energy numeric

@data
1,2004,10,20,2,64,10207
1,2004,10,20,3,63,9941
1,2004,10,20,4,62,10049
1,2004,10,20,5,61,10406
1,2004,10,20,6,61,12114
1,2004,10,20,7,61,14925
1,2004,10,20,8,61,15521
1,2004,10,20,9,61,14310
1,2004,10,20,10,61,14172
1,2004,10,20,11,61,14252
1,2004,10,20,12,61,13995
1,2004,10,20,13,62,13545
1,2004,10,20,14,63,13229
1,2004,10,20,15,61,13113
1,2004,10,20,16,61,13056
1,2004,10,20,17,61,14277
1,2004,10,20,18,60,15551
1,2004,10,20,19,60,17106
1,2004,10,20,20,60,17608
1,2004,10,20,21,60,17285
1,2004,10,20,22,60,16321
1,2004,10,20,23,58,14251
1,2004,10,20,24,58,12643
1,2004,10,21,10,59,15088
1,2004,10,21,11,59,14764
1,2004,10,21,12,61,14707
1,2004,10,21,13,61,14157
1,2004,10,21,14,61,13918
1,2004,10,21,15,60,13555
1,2004,10,21,16,60,13362
1,2004,10,21,17,58,14403
1,2004,10,21,18,58,15570
1,2004,10,21,19,56,17046
1,2004,10,21,20,56,17891
1,2004,10,21,21,56,17665
1,2004,10,21,22,56,16301
1,2004,10,21,23,56,14415
1,2004,10,21,24,56,12819
1,2004,10,22,5,55,11270
1,2004,10,22,6,55,12714
1,2004,10,22,7,55,15567
1,2004,10,22,8,55,16186
1,2004,10,22,9,55,15280
1,2004,10,22,10,56,15278
1,2004,10,22,11,58,15120
1,2004,10,22,12,56,14418
1,2004,10,22,13,58,14416
1,2004,10,22,14,58,14130
1,2004,10,22,15,57,13802
1,2004,10,22,16,57,13910
1,2004,10,22,17,56,14713
1,2004,10,22,18,56,15941
1,2004,10,22,19,55,16948
1,2004,10,22,20,55,17287
1,2004,10,22,21,55,16973
1,2004,10,22,22,53,16094
1,2004,10,22,23,53,14653
1,2004,10,22,24,53,13264
1,2004,10,23,1,53,12154
1,2004,10,23,2,53,11471
1,2004,10,23,3,53,11160
1,2004,10,23,4,53,11130
1,2004,10,23,5,51,11390
1,2004,10,23,6,50,11977
1,2004,10,23,7,50,13321
1,2004,10,23,8,50,14880
1,2004,10,23,9,53,16583
1,2004,10,23,10,56,17491
1,2004,10,23,11,59,17491
1,2004,10,23,12,58,16817
1,2004,10,23,13,61,16359
1,2004,10,23,14,59,15548
1,2004,10,23,15,60,15037
1,2004,10,23,16,58,15167
1,2004,10,23,17,57,15834
1,2004,10,23,18,55,16289
1,2004,10,23,19,55,17341
1,2004,10,23,20,53,17493
1,2004,10,23,21,52,17026
1,2004,10,23,22,48,15982
1,2004,10,23,23,48,14595
1,2004,10,23,24,48,12947
1,2004,10,24,1,48,11716
1,2004,10,24,2,47,11095
1,2004,10,24,3,48,10765
1,2004,10,24,4,47,10873
1,2004,10,24,5,50,10925
1,2004,10,24,6,50,11474
1,2004,10,24,7,50,12511
1,2004,10,24,8,50,14435
1,2004,10,24,9,49,16864
1,2004,10,24,10,52,17783
1,2004,10,24,11,52,17386
1,2004,10,24,12,52,16898
1,2004,10,24,13,52,16615
1,2004,10,24,14,53,15777
1,2004,10,24,15,54,15203
1,2004,10,24,16,54,14734
1,2004,10,24,17,52,14775
1,2004,10,24,18,52,15162
1,2004,10,24,19,52,16246
1,2004,10,24,20,52,16894
1,2004,10,24,21,52,16429
1,2004,10,24,22,51,15379
1,2004,10,24,23,47,14163
1,2004,10,24,24,47,12704
1,2004,10,25,1,47,11588
1,2004,10,25,2,47,11104
1,2004,10,25,3,47,10970
1,2004,10,25,4,47,10985
1,2004,10,25,5,48,11409
1,2004,10,25,6,50,13047
1,2004,10,25,7,50,15779
1,2004,10,25,8,50,16293
1,2004,10,25,9,53,15062
1,2004,10,25,10,55,14734
1,2004,10,25,11,56,14534
1,2004,10,25,12,57,14035
1,2004,10,25,13,58,13384
1,2004,10,25,14,58,13011
1,2004,10,25,15,58,13046
1,2004,10,25,16,57,13166
1,2004,10,25,17,57,13845
1,2004,10,25,18,55,14389
1,2004,10,25,19,55,15738
1,2004,10,25,20,56,17291
1,2004,10,25,21,56,17047
1,2004,10,25,22,55,15815
1,2004,10,25,23,50,13952
1,2004,10,25,24,48,11881
1,2004,10,26,1,49,10723
1,2004,10,26,2,48,10160
1,2004,10,26,3,48,10043
1,2004,10,26,4,48,10004
1,2004,10,26,5,46,10650
1,2004,10,26,6,47,12139
1,2004,10,26,7,47,14798
1,2004,10,26,8,47,15733
1,2004,10,26,9,55,14409
1,2004,10,26,10,57,13927
1,2004,10,26,11,60,13818
1,2004,10,26,12,62,13310
1,2004,10,26,13,62,12702
1,2004,10,26,14,63,12397
1,2004,10,26,15,63,12483
1,2004,10,26,16,61,13233
1,2004,10,26,17,61,13784
1,2004,10,26,18,58,14652
1,2004,10,26,19,54,15918
1,2004,10,26,20,53,17243
1,2004,10,26,21,50,17073
1,2004,10,26,22,48,15890
1,2004,10,26,23,48,13738
1,2004,10,26,24,46,12010
1,2004,10,27,1,44,10877
1,2004,10,27,2,46,10551
1,2004,10,27,3,47,10457
1,2004,10,27,4,46,10565
1,2004,10,27,5,47,11107
1,2004,10,27,6,47,12899
1,2004,10,27,7,46,15736
1,2004,10,27,8,47,16604
1,2004,10,27,9,53,15425
1,2004,10,27,10,56,15225
1,2004,10,27,11,59,14987
1,2004,10,27,12,60,14767
1,2004,10,27,13,60,14138
1,2004,10,27,14,62,14181
1,2004,10,27,15,61,13854
1,2004,10,27,16,61,14260
1,2004,10,27,17,59,15746
1,2004,10,27,18,57,17352
1,2004,10,27,19,54,18301
1,2004,10,27,20,52,18310
1,2004,10,27,21,49,17875
1,2004,10,27,22,49,16747
1,2004,10,27,23,48,14798
1,2004,10,27,24,47,13128
1,2004,10,28,1,47,11916
1,2004,10,28,2,47,11416
1,2004,10,28,3,47,11295
1,2004,10,28,4,47,11250
1,2004,10,28,5,49,11728
1,2004,10,28,6,48,13312
1,2004,10,28,7,50,16030
1,2004,10,28,8,49,16999
1,2004,10,28,9,55,15824
1,2004,10,28,10,57,15713
1,2004,10,28,11,61,15531
1,2004,10,28,12,62,15245
1,2004,10,28,13,63,14575
1,2004,10,28,14,63,14232
1,2004,10,28,15,63,13962
1,2004,10,28,16,61,14099
1,2004,10,28,17,59,14690
1,2004,10,28,18,56,15855
1,2004,10,28,19,53,17519
1,2004,10,28,20,52,18251
1,2004,10,28,21,55,17636
1,2004,10,28,22,50,16498
1,2004,10,28,23,48,14801
1,2004,10,28,24,50,13255
1,2004,10,29,1,53,11852
1,2004,10,29,2,54,11259
1,2004,10,29,3,52,11060
1,2004,10,29,4,50,11072
1,2004,10,29,5,49,11481
1,2004,10,29,6,51,12798
1,2004,10,29,7,53,15947
1,2004,10,29,8,53,16682
1,2004,10,29,9,56,15644
1,2004,10,29,10,59,15179
1,2004,10,29,11,61,14705
1,2004,10,29,12,61,14536
1,2004,10,29,13,61,14063
1,2004,10,29,14,62,13426
1,2004,10,29,15,60,12945
1,2004,10,29,16,59,12595
1,2004,10,29,17,58,13081
1,2004,10,29,18,58,13754
1,2004,10,29,19,58,15034
1,2004,10,29,20,58,15847
1,2004,10,29,21,58,15421
1,2004,10,29,22,58,14610
1,2004,10,29,23,60,13428
1,2004,10,29,24,60,12051
1,2004,10,30,1,58,10879
1,2004,10,30,2,60,9977
1,2004,10,30,3,60,9629
1,2004,10,30,4,60,9495
1,2004,10,30,5,61,9643
1,2004,10,30,6,61,10244
1,2004,10,30,7,62,11200
1,2004,10,30,8,62,12268
1,2004,10,30,9,62,13818
1,2004,10,30,10,64,14840
1,2004,10,30,11,64,14879
1,2004,10,30,12,65,14354
1,2004,10,30,13,68,14399
1,2004,10,30,14,72,14385
1,2004,10,30,15,72,14603
1,2004,10,30,16,75,15097
1,2004,10,30,17,74,15198
1,2004,10,30,18,68,15204
1,2004,10,30,19,66,15766
1,2004,10,30,20,66,16229
1,2004,10,30,21,72,15792
1,2004,10,30,22,71,14788
1,2004,10,30,23,70,13409
1,2004,10,30,24,70,11972
1,2004,10,31,10,71,15250
1,2004,10,31,11,73,14862
1,2004,10,31,12,76,14424
1,2004,10,31,13,79,14139
1,2004,10,31,14,79,14200
1,2004,10,31,15,79,14291
1,2004,10,31,16,79,14572
1,2004,10,31,17,76,14445
1,2004,10,31,18,72,15121
1,2004,10,31,19,70,15307
1,2004,10,31,20,69,14744
1,2004,10,31,21,70,14521
1,2004,10,31,22,68,13666
1,2004,10,31,23,68,12682
1,2004,10,31,24,63,11141
1,2004,11,10,1,35,16864
1,2004,11,10,2,33,17149
1,2004,11,10,3,33,17564
1,2004,11,10,4,34,18191
1,2004,11,10,5,33,19358
1,2004,11,10,6,33,21893
1,2004,11,10,7,33,25387
1,2004,11,10,8,34,24781
1,2004,11,10,9,40,21206
1,2004,11,10,10,44,18485
1,2004,11,10,11,47,16660
1,2004,11,10,12,49,15199
1,2004,11,10,13,49,14247
1,2004,11,10,14,52,13631
1,2004,11,10,15,50,12988
1,2004,11,10,16,49,13446
1,2004,11,10,17,48,15423
1,2004,11,10,18,46,18370
1,2004,11,10,19,39,19917
1,2004,11,10,20,39,20025
1,2004,11,10,21,42,19696
1,2004,11,10,22,40,18937
1,2004,11,10,23,41,17496
1,2004,11,10,24,38,16286
1,2004,11,11,10,53,19219
1,2004,11,11,11,57,18318
1,2004,11,11,12,57,16952
1,2004,11,11,13,61,15732
1,2004,11,11,14,62,15155
1,2004,11,11,15,60,14591
1,2004,11,11,16,59,14885
1,2004,11,11,17,58,16391
1,2004,11,11,18,56,18848
1,2004,11,11,19,51,20147
1,2004,11,11,20,48,19946
1,2004,11,11,21,49,19309
1,2004,11,11,22,49,18242
1,2004,11,11,23,49,16250
1,2004,11,11,24,49,14585
1,2004,11,12,5,49,12723
1,2004,11,12,6,49,14496
1,2004,11,12,7,49,17862
1,2004,11,12,8,53,18294
1,2004,11,12,9,53,17186
1,2004,11,12,10,55,17316
1,2004,11,12,11,58,17234
1,2004,11,12,12,58,16775
1,2004,11,12,13,59,16281
1,2004,11,12,14,59,16065
1,2004,11,12,15,59,15932
1,2004,11,12,16,58,16665
1,2004,11,12,17,58,17639
1,2004,11,12,18,58,19042
1,2004,11,12,19,58,19438
1,2004,11,12,20,56,19024
1,2004,11,12,21,55,18740
1,2004,11,12,22,55,17792
1,2004,11,12,23,56,15841
1,2004,11,12,24,56,14350
1,2004,11,13,1,55,13449
1,2004,11,13,2,55,12923
1,2004,11,13,3,53,12821
1,2004,11,13,4,49,13003
1,2004,11,13,5,47,13352
1,2004,11,13,6,46,14490
1,2004,11,13,7,44,15612
1,2004,11,13,8,44,17678
1,2004,11,13,9,44,18652
1,2004,11,13,10,44,18201
1,2004,11,13,11,44,17400
1,2004,11,13,12,44,16632
1,2004,11,13,13,44,15994
1,2004,11,13,14,46,14860
1,2004,11,13,15,46,14376
1,2004,11,13,16,48,14441
1,2004,11,13,17,47,15338
1,2004,11,13,18,46,17611
1,2004,11,13,19,46,18802
1,2004,11,13,20,44,18991
1,2004,11,13,21,44,18781
1,2004,11,13,22,43,18358
1,2004,11,13,23,41,17696
1,2004,11,13,24,41,16712
1,2004,11,14,1,39,16275
1,2004,11,14,2,39,16423
1,2004,11,14,3,38,16736
1,2004,11,14,4,38,17330
1,2004,11,14,5,38,18170
1,2004,11,14,6,36,19129
1,2004,11,14,7,36,21074
1,2004,11,14,8,36,23561
1,2004,11,14,9,38,23857
1,2004,11,14,10,39,21399
1,2004,11,14,11,40,19117
1,2004,11,14,12,44,17754
1,2004,11,14,13,45,16822
1,2004,11,14,14,45,15805
1,2004,11,14,15,46,14756
1,2004,11,14,16,46,14721
1,2004,11,14,17,45,15677
1,2004,11,14,18,44,18722
1,2004,11,14,19,42,20271
1,2004,11,14,20,41,20453
1,2004,11,14,21,41,20568
1,2004,11,14,22,37,19737
1,2004,11,14,23,37,18520
1,2004,11,14,24,35,17934
1,2004,11,15,1,36,17551
1,2004,11,15,2,35,17673
1,2004,11,15,3,35,18051
1,2004,11,15,4,36,18491
1,2004,11,15,5,36,19361
1,2004,11,15,6,39,21678
1,2004,11,15,7,42,24787
1,2004,11,15,8,43,25083
1,2004,11,15,9,45,22094
1,2004,11,15,10,48,19610
1,2004,11,15,11,48,17353
1,2004,11,15,12,50,15871
1,2004,11,15,13,52,15129
1,2004,11,15,14,52,14575
1,2004,11,15,15,53,14078
1,2004,11,15,16,53,14023
1,2004,11,15,17,53,15670
1,2004,11,15,18,49,18644
1,2004,11,15,19,44,20591
1,2004,11,15,20,42,20957
1,2004,11,15,21,38,20797
1,2004,11,15,22,39,19566
1,2004,11,15,23,38,17526
1,2004,11,15,24,37,16265
1,2004,11,16,1,38,15090
1,2004,11,16,2,37,14880
1,2004,11,16,3,38,15174
1,2004,11,16,4,38,15495
1,2004,11,16,5,38,16324
1,2004,11,16,6,36,18453
1,2004,11,16,7,36,21723
1,2004,11,16,8,37,21928
1,2004,11,16,9,42,19996
1,2004,11,16,10,49,19525
1,2004,11,16,11,54,19008
1,2004,11,16,12,55,17745
1,2004,11,16,13,55,16839
1,2004,11,16,14,56,16510
1,2004,11,16,15,56,15925
1,2004,11,16,16,55,16332
1,2004,11,16,17,55,17444
1,2004,11,16,18,47,19969
1,2004,11,16,19,44,20827
1,2004,11,16,20,41,21111
1,2004,11,16,21,40,20530
1,2004,11,16,22,39,19266
1,2004,11,16,23,39,17112
1,2004,11,16,24,39,15008
1,2004,11,17,1,38,13807
1,2004,11,17,2,38,13495
1,2004,11,17,3,38,13484
1,2004,11,17,4,37,13596
1,2004,11,17,5,36,14664
1,2004,11,17,6,36,16942
1,2004,11,17,7,38,20396
1,2004,11,17,8,40,20657
1,2004,11,17,9,46,18304
1,2004,11,17,10,49,13993
1,2004,11,17,11,52,12727
1,2004,11,17,12,54,13449
1,2004,11,17,13,56,12889
1,2004,11,17,14,56,12716
1,2004,11,17,15,57,12388
1,2004,11,17,16,55,12350
1,2004,11,17,17,55,13607
1,2004,11,17,18,49,16344
1,2004,11,17,19,46,17839
1,2004,11,17,20,44,18045
1,2004,11,17,21,41,17460
1,2004,11,17,22,41,16385
1,2004,11,17,23,38,14365
1,2004,11,17,24,39,12818
1,2004,11,18,1,37,11690
1,2004,11,18,2,37,11376
1,2004,11,18,3,37,11290
1,2004,11,18,4,37,11389
1,2004,11,18,5,39,12078
1,2004,11,18,6,41,14027
1,2004,11,18,7,44,16864
1,2004,11,18,8,46,17207
1,2004,11,18,9,48,15765
1,2004,11,18,10,53,14991
1,2004,11,18,11,54,13801
1,2004,11,18,12,57,13363
1,2004,11,18,13,60,13132
1,2004,11,18,14,60,12874
1,2004,11,18,15,60,12755
1,2004,11,18,16,60,12772
1,2004,11,18,17,60,13883
1,2004,11,18,18,56,16168
1,2004,11,18,19,54,17340
1,2004,11,18,20,54,17553
1,2004,11,18,21,52,16866
1,2004,11,18,22,49,15712
1,2004,11,18,23,49,13631
1,2004,11,18,24,49,12048
1,2004,11,19,1,48,10637
1,2004,11,19,2,49,9904
1,2004,11,19,3,51,10193
1,2004,11,19,4,52,10255
1,2004,11,19,5,52,10672
1,2004,11,19,6,52,12241
1,2004,11,19,7,51,15510
1,2004,11,19,8,48,15708
1,2004,11,19,9,52,14597
1,2004,11,19,10,55,14405
1,2004,11,19,11,56,13837
1,2004,11,19,12,56,13077
1,2004,11,19,13,56,12970
1,2004,11,19,14,59,12897
1,2004,11,19,15,59,12402
1,2004,11,19,16,57,12680
1,2004,11,19,17,57,13674
1,2004,11,19,18,55,15195
1,2004,11,19,19,54,16264
1,2004,11,19,20,54,16072
1,2004,11,19,21,53,15628
1,2004,11,19,22,52,14786
1,2004,11,19,23,51,13151
1,2004,11,19,24,50,11840
1,2004,11,20,1,50,10875
1,2004,11,20,2,51,10415
1,2004,11,20,3,53,10366
1,2004,11,20,4,53,10323
1,2004,11,20,5,54,10576
1,2004,11,20,6,54,11435
1,2004,11,20,7,54,12576
1,2004,11,20,8,55,14280
1,2004,11,20,9,55,16069
1,2004,11,20,10,57,16697
1,2004,11,20,11,61,16847
1,2004,11,20,12,62,16195
1,2004,11,20,13,62,15939
1,2004,11,20,14,61,15156
1,2004,11,20,15,60,14794
1,2004,11,20,16,59,14852
1,2004,11,20,17,59,15756
1,2004,11,20,18,59,16962
1,2004,11,20,19,57,17086
1,2004,11,20,20,58,16675
1,2004,11,20,21,56,16016
1,2004,11,20,22,58,14882
1,2004,11,20,23,58,13461
1,2004,11,20,24,56,12028
1,2004,11,21,10,54,16494
1,2004,11,21,11,54,15459
1,2004,11,21,12,55,14685
1,2004,11,21,13,55,14311
1,2004,11,21,14,55,13852
1,2004,11,21,15,55,13430
1,2004,11,21,16,55,13472
1,2004,11,21,17,55,14098
1,2004,11,21,18,54,16391
1,2004,11,21,19,52,16940
1,2004,11,21,20,49,16715
1,2004,11,21,21,49,15991
1,2004,11,21,22,49,14575
1,2004,11,21,23,48,13603
1,2004,11,21,24,49,12590
1,2004,11,22,5,51,11540
1,2004,11,22,6,52,13159
1,2004,11,22,7,51,16071
1,2004,11,22,8,51,16893
1,2004,11,22,9,51,15856
1,2004,11,22,10,53,15802
1,2004,11,22,11,54,15585
1,2004,11,22,12,55,15029
1,2004,11,22,13,56,14465
1,2004,11,22,14,59,14098
1,2004,11,22,15,59,13998
1,2004,11,22,16,59,14184
1,2004,11,22,17,59,15396
1,2004,11,22,18,55,17692
1,2004,11,22,19,55,18926
1,2004,11,22,20,55,18756
1,2004,11,22,21,55,18276
1,2004,11,22,22,55,16844
1,2004,11,22,23,55,14858
1,2004,11,22,24,55,13024
1,2004,11,23,1,55,11795
1,2004,11,23,2,55,11330
1,2004,11,23,3,55,11174
1,2004,11,23,4,55,11325
1,2004,11,23,5,54,11782
1,2004,11,23,6,55,13528
1,2004,11,23,7,55,16423
1,2004,11,23,8,55,17074
1,2004,11,23,9,55,16257
1,2004,11,23,10,56,16353
1,2004,11,23,11,56,16217
1,2004,11,23,12,56,15873
1,2004,11,23,13,57,15505
1,2004,11,23,14,56,15570
1,2004,11,23,15,56,15240
1,2004,11,23,16,58,15890
1,2004,11,23,17,56,17140
1,2004,11,23,18,56,18847
1,2004,11,23,19,56,19369
1,2004,11,23,20,56,19384
1,2004,11,23,21,56,18820
1,2004,11,23,22,56,17809
1,2004,11,23,23,56,15957
1,2004,11,23,24,56,13990
1,2004,11,24,1,55,12703
1,2004,11,24,2,55,12344
1,2004,11,24,3,57,12185
1,2004,11,24,4,57,12129
1,2004,11,24,5,57,12612
1,2004,11,24,6,57,14195
1,2004,11,24,7,57,17172
1,2004,11,24,8,57,18182
1,2004,11,24,9,57,17802
1,2004,11,24,10,58,17858
1,2004,11,24,11,58,17833
1,2004,11,24,12,61,17379
1,2004,11,24,13,62,16769
1,2004,11,24,14,63,16572
1,2004,11,24,15,63,16698
1,2004,11,24,16,63,16974
1,2004,11,24,17,63,17660
1,2004,11,24,18,63,19185
1,2004,11,24,19,64,19279
1,2004,11,24,20,64,18882
1,2004,11,24,21,64,18058
1,2004,11,24,22,64,16566
1,2004,11,24,23,64,14646
1,2004,11,24,24,64,13037
1,2004,11,25,1,64,11454
1,2004,11,25,2,64,10497
1,2004,11,25,3,64,10012
1,2004,11,25,4,64,9995
1,2004,11,25,5,64,10235
1,2004,11,25,6,64,10923
1,2004,11,25,7,64,12002
1,2004,11,25,8,64,14243
1,2004,11,25,9,65,17390
1,2004,11,25,10,66,20166
1,2004,11,25,11,67,21038
1,2004,11,25,12,70,20776
1,2004,11,25,13,69,19253
1,2004,11,25,14,64,17620
1,2004,11,25,15,62,17007
1,2004,11,25,16,56,17683
1,2004,11,25,17,55,18283
1,2004,11,25,18,51,19792
1,2004,11,25,19,50,20336
1,2004,11,25,20,49,20792
1,2004,11,25,21,47,20987
1,2004,11,25,22,46,20975
1,2004,11,25,23,46,19946
1,2004,11,25,24,44,18934
1,2004,11,26,1,44,18199
1,2004,11,26,2,42,18226
1,2004,11,26,3,43,18438
1,2004,11,26,4,40,19121
1,2004,11,26,5,38,20392
1,2004,11,26,6,38,21503
1,2004,11,26,7,38,22977
1,2004,11,26,8,37,24167
1,2004,11,26,9,39,23018
1,2004,11,26,10,41,21614
1,2004,11,26,11,43,20234
1,2004,11,26,12,43,18054
1,2004,11,26,13,44,16452
1,2004,11,26,14,45,15015
1,2004,11,26,15,45,14393
1,2004,11,26,16,45,14729
1,2004,11,26,17,43,16130
1,2004,11,26,18,39,19643
1,2004,11,26,19,37,21403
1,2004,11,26,20,36,21451
1,2004,11,26,21,34,21371
1,2004,11,26,22,34,20888
1,2004,11,26,23,32,19978
1,2004,11,26,24,32,19217
1,2004,11,27,1,32,18648
1,2004,11,27,2,31,18825
1,2004,11,27,3,32,19279
1,2004,11,27,4,32,19670
1,2004,11,27,5,32,20689
1,2004,11,27,6,30,22017
1,2004,11,27,7,31,23908
1,2004,11,27,8,33,25613
1,2004,11,27,9,37,25878
1,2004,11,27,10,51,23710
1,2004,11,27,11,54,21310
1,2004,11,27,12,55,19132
1,2004,11,27,13,56,17206
1,2004,11,27,14,56,15659
1,2004,11,27,15,56,15478
1,2004,11,27,16,56,16108
1,2004,11,27,17,56,17750
1,2004,11,27,18,56,19560
1,2004,11,27,19,56,20237
1,2004,11,27,20,56,20065
1,2004,11,27,21,56,19401
1,2004,11,27,22,56,18382
1,2004,11,27,23,56,17314
1,2004,11,27,24,58,16005
1,2004,11,28,1,61,14635
1,2004,11,28,2,58,13980
1,2004,11,28,3,58,13844
1,2004,11,28,4,59,13762
1,2004,11,28,5,56,14028
1,2004,11,28,6,56,14706
1,2004,11,28,7,56,16114
1,2004,11,28,8,55,18328
1,2004,11,28,9,55,19312
1,2004,11,28,10,56,18491
1,2004,11,28,11,60,16929
1,2004,11,28,12,59,15827
1,2004,11,28,13,61,15283
1,2004,11,28,14,61,14933
1,2004,11,28,15,60,14604
1,2004,11,28,16,58,14593
1,2004,11,28,17,56,15578
1,2004,11,28,18,56,18731
1,2004,11,28,19,55,20233
1,2004,11,28,20,53,20522
1,2004,11,28,21,49,20475
1,2004,11,28,22,49,19674
1,2004,11,28,23,47,18727
1,2004,11,28,24,47,18056
1,2004,11,29,1,46,17495
1,2004,11,29,2,45,17567
1,2004,11,29,3,45,17689
1,2004,11,29,4,45,17837
1,2004,11,29,5,45,18531
1,2004,11,29,6,45,20379
1,2004,11,29,7,45,23392
1,2004,11,29,8,44,23570
1,2004,11,29,9,45,20952
1,2004,11,29,10,46,18772
1,2004,11,29,11,46,16948
1,2004,11,29,12,48,15726
1,2004,11,29,13,48,14581
1,2004,11,29,14,49,14371
1,2004,11,29,15,50,13871
1,2004,11,29,16,49,14228
1,2004,11,29,17,48,15824
1,2004,11,29,18,46,19347
1,2004,11,29,19,43,21069
1,2004,11,29,20,39,21383
1,2004,11,29,21,38,21074
1,2004,11,29,22,38,19565
1,2004,11,29,23,38,17335
1,2004,11,29,24,37,15851
1,2004,11,30,1,37,15130
1,2004,11,30,2,37,14797
1,2004,11,30,3,38,14897
1,2004,11,30,4,36,15100
1,2004,11,30,5,37,15846
1,2004,11,30,6,37,17595
1,2004,11,30,7,37,20543
1,2004,11,30,8,38,20390
1,2004,11,30,9,43,18729
1,2004,11,30,10,46,18369
1,2004,11,30,11,50,17821
1,2004,11,30,12,53,16428
1,2004,11,30,13,54,15411
1,2004,11,30,14,54,15300
1,2004,11,30,15,53,15374
1,2004,11,30,16,51,16031
1,2004,11,30,17,49,17458
1,2004,11,30,18,49,20151
1,2004,11,30,19,49,21027
1,2004,11,30,20,47,21024
1,2004,11,30,21,46,20545
1,2004,11,30,22,47,19212
1,2004,11,30,23,48,17204
1,2004,11,30,24,50,15427
1,2004,12,10,1,60,15069
1,2004,12,10,2,63,14437
1,2004,12,10,3,64,13579
1,2004,12,10,4,64,14574
1,2004,12,10,5,62,14972
1,2004,12,10,6,58,16769
1,2004,12,10,7,57,19686
1,2004,12,10,8,58,20276
1,2004,12,10,9,58,19178
1,2004,12,10,10,58,18651
1,2004,12,10,11,58,18256
1,2004,12,10,12,59,17382
1,2004,12,10,13,62,16773
1,2004,12,10,14,63,16102
1,2004,12,10,15,65,15822
1,2004,12,10,16,65,16248
1,2004,12,10,17,65,17219
1,2004,12,10,18,64,19847
1,2004,12,10,19,64,20136
1,2004,12,10,20,64,19881
1,2004,12,10,21,62,19376
1,2004,12,10,22,62,18998
1,2004,12,10,23,60,17676
1,2004,12,10,24,58,16283
1,2004,12,11,10,54,19315
1,2004,12,11,11,54,18168
1,2004,12,11,12,55,16877
1,2004,12,11,13,54,16138
1,2004,12,11,14,54,15934
1,2004,12,11,15,53,16137
1,2004,12,11,16,50,16528
1,2004,12,11,17,50,18314
1,2004,12,11,18,49,21151
1,2004,12,11,19,47,21539
1,2004,12,11,20,47,21330
1,2004,12,11,21,48,21496
1,2004,12,11,22,48,20688
1,2004,12,11,23,46,19304
1,2004,12,11,24,46,18055
1,2004,12,12,5,42,16624
1,2004,12,12,6,41,17292
1,2004,12,12,7,41,19003
1,2004,12,12,8,43,21073
1,2004,12,12,9,43,23110
1,2004,12,12,10,44,21755
1,2004,12,12,11,45,20820
1,2004,12,12,12,46,19761
1,2004,12,12,13,47,18349
1,2004,12,12,14,48,17642
1,2004,12,12,15,50,17591
1,2004,12,12,16,49,17976
1,2004,12,12,17,49,19580
1,2004,12,12,18,45,21978
1,2004,12,12,19,44,22117
1,2004,12,12,20,44,21885
1,2004,12,12,21,47,21820
1,2004,12,12,22,48,20659
1,2004,12,12,23,48,19279
1,2004,12,12,24,49,17541
1,2004,12,13,1,49,16070
1,2004,12,13,2,50,15518
1,2004,12,13,3,50,15411
1,2004,12,13,4,50,15482
1,2004,12,13,5,50,16346
1,2004,12,13,6,48,18442
1,2004,12,13,7,47,21942
1,2004,12,13,8,46,22092
1,2004,12,13,9,48,20074
1,2004,12,13,10,49,19098
1,2004,12,13,11,53,18681
1,2004,12,13,12,53,17787
1,2004,12,13,13,49,17191
1,2004,12,13,14,49,16761
1,2004,12,13,15,50,16680
1,2004,12,13,16,49,17856
1,2004,12,13,17,48,20775
1,2004,12,13,18,47,24733
1,2004,12,13,19,47,26453
1,2004,12,13,20,47,26179
1,2004,12,13,21,45,25833
1,2004,12,13,22,44,24838
1,2004,12,13,23,43,23219
1,2004,12,13,24,41,21688
1,2004,12,14,1,40,21166
1,2004,12,14,2,40,21376
1,2004,12,14,3,39,21764
1,2004,12,14,4,38,22199
1,2004,12,14,5,37,23447
1,2004,12,14,6,37,26067
1,2004,12,14,7,37,29216
1,2004,12,14,8,36,29244
1,2004,12,14,9,37,26205
1,2004,12,14,10,39,24054
1,2004,12,14,11,39,22363
1,2004,12,14,12,39,21259
1,2004,12,14,13,40,20636
1,2004,12,14,14,40,20116
1,2004,12,14,15,40,20149
1,2004,12,14,16,40,20356
1,2004,12,14,17,40,23874
1,2004,12,14,18,39,28680
1,2004,12,14,19,39,30524
1,2004,12,14,20,38,30523
1,2004,12,14,21,38,30339
1,2004,12,14,22,36,29164
1,2004,12,14,23,36,27033
1,2004,12,14,24,34,25563
1,2004,12,15,1,34,24888
1,2004,12,15,2,34,24903
1,2004,12,15,3,33,25304
1,2004,12,15,4,32,25784
1,2004,12,15,5,30,27231
1,2004,12,15,6,30,29853
1,2004,12,15,7,29,33362
1,2004,12,15,8,28,33078
1,2004,12,15,9,28,30046
1,2004,12,15,10,30,26800
1,2004,12,15,11,32,24339
1,2004,12,15,12,34,22023
1,2004,12,15,13,34,20264
1,2004,12,15,14,36,18815
1,2004,12,15,15,36,18356
1,2004,12,15,16,36,18893
1,2004,12,15,17,36,21145
1,2004,12,15,18,34,25807
1,2004,12,15,19,34,28402
1,2004,12,15,20,34,29086
